captured_date,market,market_name,rank,rank_change,track_name,artist_names,artist_spotify_ids,track_spotify_id,image_url
2026-07-29,th,Thailand,151,8,CURSE (รักใครไม่เป็น),Z9; 2K; Saran,4CuVt3p02OaWu4klQuJoDP; 7w08uJNZmg9HTsS6XeHX9E; 3moR9d0X97NAtZRhHWOta5,77rZWogLvZ2NOf248oMd6N,https://i.scdn.co/image/ab67616d00001e02963e6fa67ad2f23d93eca930
2026-07-29,th,Thailand,152,17,คู่ชีวิต,Cocktail,6JrR3zrG0NQiXb9N9XSyGb,6L6MkqgAgCdlEMAXUE9j3V,https://i.scdn.co/image/ab67616d00001e020a770590da24ef0f70fc0155
2026-07-29,th,Thailand,153,2,ดาวนำทาง (Quiet Night),loserpop,4BI5Vr4SPJSKI0ofzhlsLV,4ZuflCpdf22z8J94WPIGrp,https://i.scdn.co/image/ab67616d00001e02bb03b72b7916b00c09f7c337
2026-07-29,th,Thailand,154,13,ลามปาม (circus),BOWKYLION; Jeff Satur,2SWWw5uB9cO5m7zJQZqwmr; 5xq3BK55BJmutN0X7eTyQB,30CRjTYAXaJf5YBsNQHIvG,https://i.scdn.co/image/ab67616d00001e02977d3582882c2bd839bf7639
2026-07-29,th,Thailand,155,Re-Entry,มีทุกอย่าง,ZENTYARB; Saran,4Wv4SEO2ZQAOBl4yJcjdxi; 3moR9d0X97NAtZRhHWOta5,5jLcPRNQIxMKcJLFbOfJZo,https://i.scdn.co/image/ab67616d00001e025aaad3b2bd0296d948b71278
2026-07-29,th,Thailand,156,11,BF,PUN; URBOYTJ,6HEMZkIMQAPnd36iLsUlTx; 1WLKjYJX9YHSlwufclauhg,36zlZYQZQ6QpXwSxnBRAa0,https://i.scdn.co/image/ab67616d00001e02cc05ec584ca006c1a29e54f0
2026-07-29,th,Thailand,157,20,กรุงเทพมหานคร,YOUNGOHM,0AvGycOEDZTaBFLCaiGd9S,4sQjVDas1lw04lj3NGsoDC,https://i.scdn.co/image/ab67616d00001e0289010986807175896f24855e
2026-07-29,th,Thailand,158,28,โทรมาที่เบอร์นี้ (Phone Number),BLVCKHEART,3Ld1g6LjfR2ILDB6SD8aJV,4XcbpTFSnuADlw3ZgE3sYM,https://i.scdn.co/image/ab67616d00001e025a0a4f369973c1e611002d5c
2026-07-29,th,Thailand,159,16,DMMA,JustmineNika,3qsG1NIop7eqpcnbYdZpL0,69EqSYcNF1j2B0QNmVaf2Q,https://i.scdn.co/image/ab67616d00001e02bece0e3b135e788e92a4b752
2026-07-29,th,Thailand,160,29,ใจพัง,Saran; GTK,3moR9d0X97NAtZRhHWOta5; 2xe3fpDD81re4J0NN3S8LV,30ho6wAl9w53sCtcqzHVMA,https://i.scdn.co/image/ab67616d00001e02780f6db09cc2ef1e3d27f702
2026-07-29,th,Thailand,161,20,จางหาย,Goy Arachaporn,08i92Xw2ejoxy4D1agyMPC,6pTSm2Sw6fEEO4iKfOJqTL,https://i.scdn.co/image/ab67616d00001e02ba31a6129ecef21073431a15
2026-07-29,th,Thailand,162,9,รักแรกพบ,Tattoo Colour,5pxvW2nJ0a77b9oX24Unwi,19VIBTwlLTX2SKK6e3erAf,https://i.scdn.co/image/ab67616d00001e02e182676ea0e420d45e7d941d
2026-07-29,th,Thailand,163,16,ดอกไม้กับหัวใจ,I-Zax,2qPwQcHdnoKhMYehUOt7EM,1JHQ4rCY6gFdHE5AGmv7uP,https://i.scdn.co/image/ab67616d00001e02cfdc8d1fbd48d2d14d3dae55
2026-07-29,th,Thailand,164,25,พบกันใหม่ (So Long),Polycat,1ssEwBiz4ZKrbgR6o8vOeg,4IKn1t0eZZzF5mji1vraVI,https://i.scdn.co/image/ab67616d00001e02d35e746a33990773fa9a7fb9
2026-07-29,th,Thailand,165,28,กอดกัน,K6Y; Lazyloxy; Jayrun,0QxCgzdTynqgvj1OWRllYt; 58Kuf8Ek5vheq5IRLiWjXO; 7dlpPQzVIOAtowgO59cxL7,1X3VD4oXVFe314hJ9AcvVy,https://i.scdn.co/image/ab67616d00001e02cd3db014ab1e239c9cc1c807
2026-07-29,th,Thailand,166,18,ที่ผ่านมาขอบใจจริงๆ,LITTLE JOHN,6IyHyMlpel4mF7hTldZu3m,146Abk8n9M7jsjcsUN3dJc,https://i.scdn.co/image/ab67616d00001e021f654fa957adea289b807520
2026-07-29,th,Thailand,167,22,รองเท้าเก่า,Tattoo Colour,5pxvW2nJ0a77b9oX24Unwi,3Eu82PdSTJ8whj8KFJj4au,https://i.scdn.co/image/ab67616d00001e02e5c9e80322bca73f702809fd
2026-07-29,th,Thailand,168,2,ครั้งสุดท้าย,OG-ANIC; GAVIN:D; NINO,1OXHqAK6r5mF0FV94nc0pD; 6gYafDbRgLFc6zFKxKCP22; 34pSpkZ0UQ8X0woG8FyOqj,1DPrXncHEnR0141ct0DF06,https://i.scdn.co/image/ab67616d00001e02e93c6730764464cfce9d4522
2026-07-29,th,Thailand,169,10,ภาพจำ,Pop Pongkool,1C6qssOWal7Sii2guMg0mx,3z2QRQ0UiVA4YmglGPoINT,https://i.scdn.co/image/ab67616d00001e024324b7a18a089d52f875150c
2026-07-29,th,Thailand,170,26,Haegeum,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,4bjN59DRXFRxBE1g5ne6B1,https://i.scdn.co/image/ab67616d00001e02fa9247b68471b82d2125651e
2026-07-29,th,Thailand,171,29,ความคิดถึงที่เต็มไปด้วยน้ำตา,โชเล่ย์ ชคัทพล,1anYjqWlOJQsVlJOr9VlVg,4IzwklthzAkGVI7llK0qKU,https://i.scdn.co/image/ab67616d00001e028767fd69795074b9e09f401d
2026-07-29,th,Thailand,172,14,หลุมอากาศ,Palmy,3yfUy4dhvq5DwrSMsEE6od,75FEJ1dyr39vGXC20EyQYb,https://i.scdn.co/image/ab67616d00001e02373f9a429a9567752b199cf7
2026-07-29,th,Thailand,173,Re-Entry,จำนน,NONT TANONT,6chmC6o0wvACYVGTITw3Pz,2L29trtaHseFzdw22gMTiz,https://i.scdn.co/image/ab67616d00001e02fbc348557597656fcc80c974
2026-07-29,th,Thailand,174,76,"พิง - เพลงประกอบละคร ""กระเช้าสีดา""",NONT TANONT,6chmC6o0wvACYVGTITw3Pz,5H9T1CPfiIKZ9b7uKcLQ64,https://i.scdn.co/image/ab67616d00001e02196c67567173ce9951e1bfe9
2026-07-29,th,Thailand,175,6,กรรมตามสนอง,Mild,2fLbT474RKQfdWHLw8Bf0G,7qPJixByGBEnNNz3RmiPSV,https://i.scdn.co/image/ab67616d00001e0279d3ffb0924ac563b36e5c3c
2026-07-29,th,Thailand,176,24,เรื่องที่ขอ,Lula,6Gymwy9eHYItH2v7MYPRjB,7Iu9RvbMi1jShosg1b5mxt,https://i.scdn.co/image/ab67616d00001e0275ac22273cd64d9fd96e4f2b
2026-07-29,th,Thailand,177,17,ช่างมัน,Cocktail,6JrR3zrG0NQiXb9N9XSyGb,3sKlbOuJnyz5g019B8jTk8,https://i.scdn.co/image/ab67616d00001e02edb7b68c0c956b02b71e5823
2026-07-29,th,Thailand,178,12,REDRED,CORTIS,1ebt9HnXdyYA6KgLXr1n4P,2fCwv2ppU5nTRTckomIGsd,https://i.scdn.co/image/ab67616d00001e0224ace1518851b27e9983f739
2026-07-29,th,Thailand,179,Re-Entry,คำตอบสุดท้าย,AirBorne,2uPPduOPqzYiWESkxR1SpB,6d9rWFahtOYiNblK9dvqK2,https://i.scdn.co/image/ab67616d00001e02ea73b55de73a09c21c2a6464
2026-07-29,th,Thailand,180,35,Faded - Special Version,2Ectasy; Z9,4WXkCBHyUCfIPPZrZFcP5m; 4CuVt3p02OaWu4klQuJoDP,5b2OC2aaioNReqHlQs1TbR,https://i.scdn.co/image/ab67616d00001e024a3961fa1cd17f29f671fbfa
2026-07-29,th,Thailand,181,19,ไปได้ดี (So Long),WANYAi,3yLZtAIGm6Eq4WSfnimZad,5iXqJk5DSfS5l57s0x8dTV,https://i.scdn.co/image/ab67616d00001e025c0add12c47ff8e30e6d3ba7
2026-07-29,th,Thailand,182,17,ถ้าฉันเป็นเขา,Indigo,5505l53fTUi5P0uWQbRT0w,5kWEorPV6WHYf5htPXONcL,https://i.scdn.co/image/ab67616d00001e02764bbc099b3bf1fc8b15212e
2026-07-29,th,Thailand,183,New,Animal,KATSEYE,3c0gDdb9lhnHGFtP4prQpn,3ouNEk0tv5TTi8VWMe1xbX,https://i.scdn.co/image/ab67616d00001e029e8d48f27391ce383862b8e8
2026-07-29,th,Thailand,184,26,Babydoll,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,7yNf9YjeO5JXUE3JEBgnYc,https://i.scdn.co/image/ab67616d00001e027b1b6f41c1645af9757d5616
2026-07-29,th,Thailand,185,49,ดาวหางฮัลเลย์,fellow fellow,1aEKvjRnbf1laB7DVXFqsG,0cHtr7i0P0TpEODZr2WZDE,https://i.scdn.co/image/ab67616d00001e02b5eddea0d396d32199abfabf
2026-07-29,th,Thailand,186,30,ฝากไว้ให้ Kiss (feat. BLVCKHEART),JayQ; BLVCKHEART,5SLXYrzObBv7IrLzo4I4S6; 3Ld1g6LjfR2ILDB6SD8aJV,4psph4gNDqUnGvBSq6UwwE,https://i.scdn.co/image/ab67616d00001e024da3e4620641c41ad66f6d97
2026-07-29,th,Thailand,187,Re-Entry,คนสวย,BETAYOURBITCH; N0RMA1; BARON,2xoedC37KSMtbCYLd1PVLc; 4JSLcITtMXeF5drdVO3f1b; 1Tf1lWGHooWhKhn6bwbMZv,4I0F3ItogIEpgH9qbjCiQz,https://i.scdn.co/image/ab67616d00001e0221f7bf1f9bbb6f5135342183
2026-07-29,th,Thailand,188,63,ลูกอม,Whatcharawalee,0cGfitvwmFr2sSywioWYNM,0GbWc31BXewOO7ZYRR9RVn,https://i.scdn.co/image/ab67616d00001e0275122452d0805c69415f26b9
2026-07-29,th,Thailand,189,12,BAD,ATEEZ,68KmkJeZGfwe1OUaivBa2L,55UDXtbNJBAdTdUdbRu8T3,https://i.scdn.co/image/ab67616d00001e027e77585ffef632e51313b3e0
2026-07-29,th,Thailand,190,17,โปรดอย่าย้ำคนช้ำใจ,เก่ง นิยุต,1gDMuVA8lqj7Nq6d1wIeZW,4AZ2pBwA15pElmEcSv2egE,https://i.scdn.co/image/ab67616d00001e02812c242f7ad4ad82679075df
2026-07-29,th,Thailand,191,7,รักเธอหัวทิ่มบ่อ,HANGMAN,4kTSU70JFddHShDyYIBxZN,22A3EEXoniinp3n7BlVlxT,https://i.scdn.co/image/ab67616d00001e02662102715c4137a678519412
2026-07-29,th,Thailand,192,7,จังหวะจะรัก,Violette Wautier,0XkEUMM4lJHAzfTK9vR0cu,2dhMTwg7O8n4kFYLpCaLC4,https://i.scdn.co/image/ab67616d00001e02026a6f2fade36796efb88eeb
2026-07-29,th,Thailand,193,21,รักรักรักรักรักรักรัก (Talk Less),D Gerrard,1k7MP2tMC43vM0b0wg8HHg,1LV7y6Foa5JFMOUc0qyj4b,https://i.scdn.co/image/ab67616d00001e02621b40910493a0abfcd46dda
2026-07-29,th,Thailand,194,71,ยิ้มลา (jasmine),BOWKYLION,2SWWw5uB9cO5m7zJQZqwmr,3Bm9DBgbwgdQzgOVtJN30v,https://i.scdn.co/image/ab67616d00001e028ace3e29045e35179313e68a
2026-07-29,th,Thailand,195,62,ดอกไม้ที่รอฝน (spring),THE TOYS; NONT TANONT,5pokGZ1K9Hr6etaKPDxSG8; 6chmC6o0wvACYVGTITw3Pz,510TKpbFquRZzk80oLgbaM,https://i.scdn.co/image/ab67616d00001e027009ce6b416c810cb36a08d3
2026-07-29,th,Thailand,196,1,เธอทิ้งฉันไว้,KRK; N/A; HK,69jmffWjz5TWglZkReTYJC; 4oPYazJJ1o4rWBrTw9lm40; 3ox1cmzcE21qMaFHqHKowu,6aQNOo0RlmFUx2yfDXBkiT,https://i.scdn.co/image/ab67616d00001e0274fa0664a9ece4b813b0a679
2026-07-29,th,Thailand,197,6,ที่ว่าง (Empty Space),Pause,1pTiPuAABytFjsXsUwgsNE,4l7LboEqEOMV1UPHoZ0KA9,https://i.scdn.co/image/ab67616d00001e02991f6275c8a245262fc799b3
2026-07-29,th,Thailand,198,Re-Entry,นิทานในฝัน 2024,PUN,6HEMZkIMQAPnd36iLsUlTx,7rRoqUuxmJlbMqqfvxGukK,https://i.scdn.co/image/ab67616d00001e02cc05ec584ca006c1a29e54f0
2026-07-29,th,Thailand,199,Re-Entry,I Thought I Saw Your Face Today,She & Him,3CIRif6ZAedT7kZSPvj2A4,0myRViRgmQ3J8izICXEAVO,https://i.scdn.co/image/ab67616d00001e02a47c6d8a934b4833c0916cc9
2026-07-29,th,Thailand,200,Re-Entry,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,246dkjvS1zLTtiykXe5h60; 1zNqQNIdeOUZHb8zbZRFMX,0RiRZpuVRbi7oqRdSMwhQY,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02
2026-07-29,global,Global,1,–,Dai Dai,Shakira; Burna Boy,0EmeFodog0BfCgMzAIvKQp; 3wcj11K77LjEY1PkEazffa,0kosUz0jePvjiz4ctmR6wL,https://i.scdn.co/image/ab67616d00001e0203cadf1b3fe324c1dc710ed4
2026-07-29,global,Global,2,–,Beauty And A Beat,Justin Bieber; Nicki Minaj,1uNFoZAHBGtllmzznpCI3s; 0hCNtLu0JehylgoiP8L4Gh,6QFCMUUq1T2Vf5sFUXcuQ7,https://i.scdn.co/image/ab67616d00001e02f1d02a6cec967f8b6b78f76e
2026-07-29,global,Global,3,–,hate that i made you love me,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,20jbSiX29FDX4oQxBXyUEi,https://i.scdn.co/image/ab67616d00001e02b622d42c30697e1e1414343c
2026-07-29,global,Global,4,3,SWIM,BTS,3Nrfpe0tUJi4K4DXYWgMUX,68lbSrXDORS51pmyjZv712,https://i.scdn.co/image/ab67616d00001e02dfa17fad7f190c901603270e
2026-07-29,global,Global,5,1,Earrings,Malcolm Todd,7eKkW1zo5uzW8kUntiiBvz,0eAuGrXyGFYwur9ARUe7LJ,https://i.scdn.co/image/ab67616d00001e022c1f34ecc1929fb59908aad1
2026-07-29,global,Global,6,1,Billie Jean,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,7J1uxwnxfQLu4APicE5Rnj,https://i.scdn.co/image/ab67616d00001e0232a7d87248d1b75463483df5
2026-07-29,global,Global,7,5,Animal,KATSEYE,3c0gDdb9lhnHGFtP4prQpn,3ouNEk0tv5TTi8VWMe1xbX,https://i.scdn.co/image/ab67616d00001e029e8d48f27391ce383862b8e8
2026-07-29,global,Global,8,2,Babydoll,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,7yNf9YjeO5JXUE3JEBgnYc,https://i.scdn.co/image/ab67616d00001e027b1b6f41c1645af9757d5616
2026-07-29,global,Global,9,1,Self Aware,Temper City,5mHUmlJWkcoOk1NbjfrXWz,4qW3BbQAwZsrnu8a3ZRdyT,https://i.scdn.co/image/ab67616d00001e02d6c26d2ae723f7ab553d64cc
2026-07-29,global,Global,10,–,Wonderwall - Remastered,Oasis,2DaxqgrOhkeH0fpeiQq2f4,5qqabIl2vWzo9ApSC317sa,https://i.scdn.co/image/ab67616d00001e0285e5dcc05cc216a10f141480
2026-07-29,global,Global,11,2,The One That Got Away,Katy Perry,6jJ0s89eD6GaHleKKya26X,2009X8GyWTqyxIdzAEYW6N,https://i.scdn.co/image/ab67616d00001e021d955011a3ed477dc77865ad
2026-07-29,global,Global,12,1,stupid song,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,49j6SvuvWfbEKZKzsHCdLJ,https://i.scdn.co/image/ab67616d00001e026949b83f85d782b21ce70583
2026-07-29,global,Global,13,1,back to friends,sombr,4G9NDjRyZFDlJKMRL8hx3S,7qjZnBKE73H4Oxkopwulqe,https://i.scdn.co/image/ab67616d00001e024229702de91cb3d3a4383302
2026-07-29,global,Global,14,1,the cure,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,55pBIZO1cqoldeqpp5WR7H,https://i.scdn.co/image/ab67616d00001e025cf234eeb7a2edf44bf64a46
2026-07-29,global,Global,15,1,Iris,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,6Qyc6fS4DsZjB2mRW9DsQs,https://i.scdn.co/image/ab67616d00001e02eda9478c39a21e1cdc6609ca
2026-07-29,global,Global,16,1,Choosin' Texas,Ella Langley,6BRxQ8cD3eqnrVj6WKDok8,7scFxt9VhL4FJwuPSfRlfN,https://i.scdn.co/image/ab67616d00001e028606848da949bbaddf447d87
2026-07-29,global,Global,17,2,drop dead,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,3fRCAPMMZ8l8P9YKI6OCzD,https://i.scdn.co/image/ab67616d00001e026949b83f85d782b21ce70583
2026-07-29,global,Global,18,–,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,3qhlB30KknSejmIvZZLjOD,https://i.scdn.co/image/ab67616d00001e02fddfffec51b4580acae727c1
2026-07-29,global,Global,19,–,Beat It,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,3BovdzfaX4jb5KFQwoPfAw,https://i.scdn.co/image/ab67616d00001e0232a7d87248d1b75463483df5
2026-07-29,global,Global,20,–,Die With A Smile,Lady Gaga; Bruno Mars,1HY2Jd0NmPuamShAr6KMms; 0du5cEVh5yTK9QJze8zA0C,7so0lgd0zP2Sbgs2d7a1SZ,https://i.scdn.co/image/ab67616d00001e02b0860cf0a98e09663c82290c
2026-07-29,global,Global,21,–,Man I Need,Olivia Dean,00x1fYSGhdqScXBRpSj3DW,1qbmS6ep2hbBRaEZFpn7BX,https://i.scdn.co/image/ab67616d00001e02e3d69e17dde129037a1f09e2
2026-07-29,global,Global,22,4,Treat You Better,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,3QGsuHI8jO1Rx4JWLUh9jd,https://i.scdn.co/image/ab67616d00001e021376b4b16f4bfcba02dc571b
2026-07-29,global,Global,23,1,Love Me Not,Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,4WFgvKVfEhb3IUAFGrutTR,https://i.scdn.co/image/ab67616d00001e020e62daaea2c7b94053e1c142
2026-07-29,global,Global,24,2,The Fate of Ophelia,Taylor Swift,06HL4z0CvFAxyc27GXpf02,53iuhJlwXhSER5J2IYYv1W,https://i.scdn.co/image/ab67616d00001e02d7812467811a7da6e6a44902
2026-07-29,global,Global,25,–,DtMF,Bad Bunny,4q3ewBCX7sLwd24euuV69X,3sK8wGT43QFpWrvNQsrQya,https://i.scdn.co/image/ab67616d00001e02bbd45c8d36e0e045ef640411
2026-07-29,global,Global,26,8,Sweater Weather,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,0cQVqPuHQP4KEwc7ZUQmj6,https://i.scdn.co/image/ab67616d00001e028265a736a1eb838ad5a0b921
2026-07-29,global,Global,27,4,Ordinary,Alex Warren,0fTSzq9jAh4c36UVb4V7CB,2RkZ5LkEzeHGRsmDqKwmaJ,https://i.scdn.co/image/ab67616d00001e028d18d73bbfc8985d52865edf
2026-07-29,global,Global,28,1,Jamaican (Bam Bam),HUGEL; SOLTO (FR),5PlfkPxwCpRRWQJBxCa0By; 0F3tUZeb9dLNEpxCpzEBQt,7e4zDInS6tA2jwzphvs2Ay,https://i.scdn.co/image/ab67616d00001e02450a730dd72f3bf49882ae9d
2026-07-29,global,Global,29,6,Every Breath You Take,The Police,5NGO30tJxFlKixkPSgXcFE,1JSTJqkT5qHq8MDJnJbRE1,https://i.scdn.co/image/ab67616d00001e02c8e97cafeb2acb85b21a777e
2026-07-29,global,Global,30,2,Mr. Brightside,The Killers,0C0XlULifJtAgn6ZNCW2eu,003vvx7Niy0yvhvHt4a68B,https://i.scdn.co/image/ab67616d00001e02ccdddd46119a4ff53eaf1f5d
2026-07-29,global,Global,31,–,Sesi Potret,eńau; Ari Lesmana,0agUNq8PH1QSgm88EuhM1u; 3MMDw11m6HJrXlGOE3honc,4xoY4lZNoTjEuHsSmhgF1G,https://i.scdn.co/image/ab67616d00001e02172768978c7f929803ad7e8b
2026-07-29,global,Global,32,1,Risk It All,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,5y2ijHECwFYWqcAHKTZgzD,https://i.scdn.co/image/ab67616d00001e023eb8dc748f7efb1470f74395
2026-07-29,global,Global,33,1,BIRDS OF A FEATHER,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,6dOtVTDdiauQNBQEDOtlAB,https://i.scdn.co/image/ab67616d00001e0271d62ea7ea8a5be92d3c1f62
2026-07-29,global,Global,34,11,Cinderella (feat. Ty Dolla $ign),Mac Miller; Ty Dolla $ign,4LLpKhyESsyAXpc4laK94U; 7c0XG5cIJTrrAgEC3ULPiq,2lpygKqzPFtItQ4ss3cgfb,https://i.scdn.co/image/ab67616d00001e022e92f776279eaf45d14a33fd
2026-07-29,global,Global,35,9,Sign of the Times,Harry Styles,6KImCVD70vtIoJWnq6nGn3,5Ohxk2dO5COHF1krpoPigN,https://i.scdn.co/image/ab67616d00001e023f8b8a9c71b2bd2f3019940b
2026-07-29,global,Global,36,7,Sailor Song,Gigi Perez,1iCnM8foFssWlPRLfAbIwo,21IYMdzTrzSe191Cy5eMap,https://i.scdn.co/image/ab67616d00001e0249c26270052e1671add569c1
2026-07-29,global,Global,37,–,Locked out of Heaven,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,5g7sDjBhZ4I3gcFIpkrLuI,https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46
2026-07-29,global,Global,38,1,SUPERESTRELLA,Aitana,7eLcDZDYHXZCebtQmVFL25,6hpuesKPNa3WhV48O7Fa47,https://i.scdn.co/image/ab67616d00001e02e9c382b5b9b3221428da47c2
2026-07-29,global,Global,39,7,Raindance (feat. Tems),Dave; Tems,6Ip8FS7vWT1uKkJSweANQK; 687cZJR45JO7jhk1LHIbgq,3oTuTpF1F3A7rEC6RKsMRz,https://i.scdn.co/image/ab67616d00001e02fecaa7826bb0cbe139a8cb83
2026-07-29,global,Global,40,–,Dracula (with JENNIE),Tame Impala; JENNIE,5INjqkS1o8h1imAzPqGZBb; 250b0Wlc5Vk0CoUsaCY84M,5yvVYFDUpbnjcnRBgjwTzM,https://i.scdn.co/image/ab67616d00001e02c7c031ce9d06b131f8563676
2026-07-29,global,Global,41,2,Janice STFU,Drake,3TVXtAsR1Inumwj472S9r4,514joG57v4yKTsfQmz7stz,https://i.scdn.co/image/ab67616d00001e02fe9d3ab9adb1d3b59835b81c
2026-07-29,global,Global,42,6,So Easy (To Fall In Love),Olivia Dean,00x1fYSGhdqScXBRpSj3DW,6sGIMrtIzQjdzNndVxe397,https://i.scdn.co/image/ab67616d00001e029a336bfb6d40bbd90a507417
2026-07-29,global,Global,43,1,Lush Life,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,1rIKgCH4H52lrvDcz50hS8,https://i.scdn.co/image/ab67616d00001e02401bf6103d4b7f5230a21582
2026-07-29,global,Global,44,5,Creep,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,70LcF31zb1H0PyJoS1Sx1r,https://i.scdn.co/image/ab67616d00001e02ec548c00d3ac2f10be73366d
2026-07-29,global,Global,45,7,NUEVAYoL,Bad Bunny,4q3ewBCX7sLwd24euuV69X,5TFD2bmFKGhoCRbX61nXY5,https://i.scdn.co/image/ab67616d00001e02bbd45c8d36e0e045ef640411
2026-07-29,global,Global,46,1,BAILE INoLVIDABLE,Bad Bunny,4q3ewBCX7sLwd24euuV69X,2lTm559tuIvatlT1u0JYG2,https://i.scdn.co/image/ab67616d00001e02bbd45c8d36e0e045ef640411
2026-07-29,global,Global,47,17,Hips Don't Lie (feat. Wyclef Jean),Shakira; Wyclef Jean,0EmeFodog0BfCgMzAIvKQp; 7aBzpmFXB4WWpPl2F7RjBe,3d0WouFnFmr0K3kjeza3fF,https://i.scdn.co/image/ab67616d00001e0285432abc16fd92be0d435cb9
2026-07-29,global,Global,48,7,Riptide,Vance Joy,10exVja0key0uqUkk6LJRT,2uXlHCUbq9OMUwx3hrk06o,https://i.scdn.co/image/ab67616d00001e0205d081cbdc2f67d37a364d63
2026-07-29,global,Global,49,1,One Dance,Drake; Wizkid; Kyla,3TVXtAsR1Inumwj472S9r4; 3tVQdUvClmAT7URs9V3rsp; 6TK7fjRPdy2GW2pJzNF23L,1zi7xx7UVEFkmKfv06H8x0,https://i.scdn.co/image/ab67616d00001e029416ed64daf84936d89e671c
2026-07-29,global,Global,50,–,On The Floor,Jennifer Lopez; Pitbull,2DlGxzQSjYe5N6G9nkYghR; 0TnOYISbd1XYRBk9myaseg,3C0nOe05EIt1390bVABLyN,https://i.scdn.co/image/ab67616d00001e02d7b2aa3834b82b1cbe899a48
2026-07-29,global,Global,51,–,Yellow,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,3AJwUDP919kvQ9QcozQPxg,https://i.scdn.co/image/ab67616d00001e029164bafe9aaa168d93f4816a
2026-07-29,global,Global,52,1,Starboy,The Weeknd; Daft Punk,1Xyo4u8uXC1ZmMpatF05PJ; 4tZwfgrHOc3mvqYlEYSvVi,7MXVkk9YMctZqd1Srtv4MB,https://i.scdn.co/image/ab67616d00001e024718e2b124f79258be7bc452
2026-07-29,global,Global,53,4,misery.,pupsies,0Uo0W0Vfq9ZOLCFngwxOLm,6De8sirPzVyAoBDlQpcutY,https://i.scdn.co/image/ab67616d00001e02316b7fde50dfbf4be72735c2
2026-07-29,global,Global,54,2,honeybee,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,4kX7xkopoXZCfE1D6fNwl2,https://i.scdn.co/image/ab67616d00001e026949b83f85d782b21ce70583
2026-07-29,global,Global,55,13,Danza Kuduro - Version MTO,Lucenzo; Don Omar,5bv5RplEOwdCvhq0EILh9E; 33ScadVnbm2X8kkUqOkC6Z,2a1o6ZejUi8U3wzzOtCOYw,https://i.scdn.co/image/ab67616d00001e02dd6b19d30e8b2531c625fbc4
2026-07-29,global,Global,56,3,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd; JENNIE; Lily-Rose Depp,1Xyo4u8uXC1ZmMpatF05PJ; 250b0Wlc5Vk0CoUsaCY84M; 1pBLC0qVRTB5zVMuteQ9jJ,7CyPwkp0oE8Ro9Dd5CUDjW,https://i.scdn.co/image/ab67616d00001e02b0dd6a5cd1dec96c4119c262
2026-07-29,global,Global,57,1,Beautiful Things,Benson Boone,22wbnEMDvgVIAGdFeek6ET,3xkHsmpQCBMytMJNiDf3Ii,https://i.scdn.co/image/ab67616d00001e02831949037a1db10b87b005fa
2026-07-29,global,Global,58,19,Less than a Lover,JENNIE,250b0Wlc5Vk0CoUsaCY84M,19UnXjpLshSLobPspdyxlD,https://i.scdn.co/image/ab67616d00001e021568796289f10031724bc780
2026-07-29,global,Global,59,1,Chicago,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,5BKKy9fIJL5uM9fz1SnqyP,https://i.scdn.co/image/ab67616d00001e0235f36cb686b0d5a12ab3a9f0
2026-07-29,global,Global,60,2,I Wanna Be Yours,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,5XeFesFbtLpXzIVDNQP22n,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163
2026-07-29,global,Global,61,1,As It Was,Harry Styles,6KImCVD70vtIoJWnq6nGn3,4Dvkj6JhhA12EX05fT7y2e,https://i.scdn.co/image/ab67616d00001e0282ce362511fb3d9dda6578ee
