captured_date,market,market_name,rank,rank_change,track_name,artist_names,artist_spotify_ids,track_spotify_id,image_url
2026-03-14,vn,Vietnam,11,7,Mơ,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,2a5hng9yXtbjtTVVm9UviC,https://i.scdn.co/image/ab67616d00001e028b40ad72aa86e76099297d7b
2026-03-14,vn,Vietnam,12,4,Không Thể Say,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,1K0HQ30Wc11okzlcnFA7Ub,https://i.scdn.co/image/ab67616d00001e02c006b0181a3846c1c63e178f
2026-03-14,vn,Vietnam,13,–,chẳng phải tình đầu sao đau đến thế,MIN; Dangrangto; antransax,0IdAjS2LRieBR3gzoazdAw; 5xY6E5PMZNtz9jDvxTRiGI; 3E3VtUZsU5Ci439SjOdCd0,3T7XHOdRcyhKU3QCB6kZG3,https://i.scdn.co/image/ab67616d00001e02e1b3669f2b8eba5bb7b10b3b
2026-03-14,vn,Vietnam,14,–,bình yên,Vũ.; Binz,57g2v7gJZepcwsuwssIfZs; 2nSO7JYDbJrYbJmP39qUzj,41DlPJXKTCypXdf2eSqa03,https://i.scdn.co/image/ab67616d00001e026f76636916ae7d5d930b1656
2026-03-14,vn,Vietnam,15,3,Không Thời Gian,Dương Domic,4KPyQxL1zqEiBcTwW6c9HE,6GUKRhIsWxA7VuZW8MKQLG,https://i.scdn.co/image/ab67616d00001e02d7c28617d440ee3430c5bf48
2026-03-14,vn,Vietnam,16,1,Vết Mưa,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,5cn5oHiXJTLiuthgbgfkMh,https://i.scdn.co/image/ab67616d00001e024992bf290fe8c9f82a0e66e4
2026-03-14,vn,Vietnam,17,2,Và Thế Giới Đã Mất Đi Một Người Cô Đơn,marzuz; Changg,3y6Lfjkrdn5TgkbgDxbpvM; 1nX1HVIUo1Zfs3e2v3lFb9,6Qwl74olNi1rl65FNxG5We,https://i.scdn.co/image/ab67616d00001e02634fee188263a0d6bd8d822d
2026-03-14,vn,Vietnam,18,8,Wrong Times,Puppy; Dangrangto,2dC1IBU9NOD9xsQJ5RE7j7; 5xY6E5PMZNtz9jDvxTRiGI,3uT8QfoX0BE8ZJa4h98LDW,https://i.scdn.co/image/ab67616d00001e02566178ff844ca2b57f959374
2026-03-14,vn,Vietnam,19,3,Hẹn Lần Sau,MAYDAYs,2iYUs3FoNodbZXKf4mkjGM,1r9gNSD1WUFscqTSA2Rcet,https://i.scdn.co/image/ab67616d00001e02304b7adea4c0e548121784e6
2026-03-14,vn,Vietnam,20,9,3D (feat. Jack Harlow),Jung Kook; Jack Harlow,6HaGTQPmzraVmaVxvz6EUc; 2LIk90788K0zvyj2JJVwkJ,01qFKNWq73UfEslI0GvumE,https://i.scdn.co/image/ab67616d00001e0299583bb32b47e87d55c6064b
2026-03-14,vn,Vietnam,21,2,một đời,14 Casper; Bon Nghiêm; buitruonglinh,0zo8kCJVktn7oPnzpkbC2p; 6hnfLIkvDl6pjlAe1YRGXY; 7Cp2hGcriAaDUAWpXnSEwm,4gaxEUZE4z9pJAVTSFwgQI,https://i.scdn.co/image/ab67616d00001e0270cb943c9a67b7eda3414366
2026-03-14,vn,Vietnam,22,15,Hôm Nay Tôi Buồn,Phùng Khánh Linh,23Gbd21nBxC1kCtcG2Cd0C,5SzJs9cwYXdSm9G3xcXuA2,https://i.scdn.co/image/ab67616d00001e029cbfe886d191c4c06a132cab
2026-03-14,vn,Vietnam,23,1,DANCING IN THE DARK,SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,3x7Hh3zsE1wcXCU2G8l5tP,https://i.scdn.co/image/ab67616d00001e026633cc43560566dbdaa38d99
2026-03-14,vn,Vietnam,24,9,2AM,JustaTee; BigDaddy,2ZN2K5xz3BDmfWYaA5dgce; 3Tehj7YghQc7zH0I1faGc6,3DLtPObflLQBodZN8qGODT,https://i.scdn.co/image/ab67616d00001e020b97a73cab024885e9819a9e
2026-03-14,vn,Vietnam,25,1,Từng Là Của Nhau,Bảo Anh; Táo,4fCHhderLwLacsIOIKgu3J; 23xCr75lKvnFvKi8ImHE7S,5KYv3kORBKUmVEoqbRRWxt,https://i.scdn.co/image/ab67616d00001e0267e926bba0c1032a8414fc8c
2026-03-14,vn,Vietnam,26,5,Nếu Ngày Ấy,SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,4BdB08vuS9r4HOoY7GkAxT,https://i.scdn.co/image/ab67616d00001e0294bae292aed83118570ea86a
2026-03-14,vn,Vietnam,27,2,Mất Kết Nối,Dương Domic,4KPyQxL1zqEiBcTwW6c9HE,3CmacJj7VC4W6daC8BWd0h,https://i.scdn.co/image/ab67616d00001e02f2e33afbb2d8b486c1c98aa3
2026-03-14,vn,Vietnam,28,7,Phép Màu - Đàn Cá Gỗ Original Soundtrack,MAYDAYs; Minh Tốc & Lam,2iYUs3FoNodbZXKf4mkjGM; 27RoKwun6jKycKbH2iYUFU,1DVYafsLmcQySKkJnY4RCs,https://i.scdn.co/image/ab67616d00001e02c51258e41841d5b0365054e7
2026-03-14,vn,Vietnam,29,26,Nơi Này Có Anh,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,5rSAUmbOg4giDrM29vUyHe,https://i.scdn.co/image/ab67616d00001e02794744c57c9f35db88249842
2026-03-14,vn,Vietnam,30,5,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,2KslE17cAJNHTsI2MI0jb2,https://i.scdn.co/image/ab67616d00001e02741fd4807f442af3f7359316
2026-03-14,vn,Vietnam,31,17,Có Em,Madihu; Low G,1OIYKbmhG0RxPXvVPNj3NN; 6TITnFVRcl0AcZ4syE7Toe,6Hs2xIgB8nzyGFDvVA8lFa,https://i.scdn.co/image/ab67616d00001e02556e7b75fb148c696f99a709
2026-03-14,vn,Vietnam,32,1,vạn vật như muốn ta bên nhau,RIO,4dH6uW4FU977FDuTcCHGUf,5WkuMbkHX7yR7nnBKCn7tV,https://i.scdn.co/image/ab67616d00001e02ef562e96cb05a6238204e15f
2026-03-14,vn,Vietnam,33,13,giá như,SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,58ZlEBxBrzISXtmcOPo476,https://i.scdn.co/image/ab67616d00001e026633cc43560566dbdaa38d99
2026-03-14,vn,Vietnam,34,2,A Little Dream Of Me,Công Dương; Nguyễn Lâm Thảo Tâm; 30 Pictures,7rpD9lGecstoaVj2vGXUex; 5YG0ioEAI3lSqkJqAP2bDO; 4fuBxSAuP6X7YxDZYVaLsz,66v7AvDs5gZfmkJgFMMtHL,https://i.scdn.co/image/ab67616d00001e02fdf13f949241aff6ff3e714f
2026-03-14,vn,Vietnam,35,3,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN - KHÔNG ĐAU NỮA RỒI,Vũ Cát Tường; Negav; Jey B; Ngô Kiến Huy,7yquVKfxBuNFJbG9cy2R8A; 4fg8aMZ23d2bxKz7r2vt9v; 4nxHXVJhEDW8IBb2oUwWxA; 7at0gkjCnhOBrxwQlJPJ4s,6ag0c7tBr3PIqPb00C2rK4,https://i.scdn.co/image/ab67616d00001e02d3d0d8c5e50cbb05b2d2e6b2
2026-03-14,vn,Vietnam,36,6,漫步香港1999,白浩贤BlueC,07RSJfIHVWCe4SnFciwbmv,4D1eaEIisnWCVPMnYuMh7q,https://i.scdn.co/image/ab67616d00001e02dc91f08afd307aac02c27dd0
2026-03-14,vn,Vietnam,37,3,Từng Ngày Yêu Em,buitruonglinh,7Cp2hGcriAaDUAWpXnSEwm,3Ids3RXurYBgySph53qWnB,https://i.scdn.co/image/ab67616d00001e02fe0cbef064f18008462d29ef
2026-03-14,vn,Vietnam,38,11,Buông,Hngle,7kBsX15IDun9YxuVmKCMYJ,2ZBi1KpCR0grEWRNgySqwg,https://i.scdn.co/image/ab67616d00001e02a0f799b6e0d1e4edadc98a3a
2026-03-14,vn,Vietnam,39,1,Có Đôi Điều,Shiki,3hRnvEdu1iPyB6EzMBbuZq,2Pwou3Q2Cf59RxdX2V6MgV,https://i.scdn.co/image/ab67616d00001e023d8f5ef4ca6a5d6a22af538a
2026-03-14,vn,Vietnam,40,1,She Neva Knows,JustaTee,3rjcQ5VIWCN4q7UFetzdeO,0NyrI1tMvqcK3vU5z9DMdI,https://i.scdn.co/image/ab67616d00001e023ecc6ca902daf3617c75d336
2026-03-14,vn,Vietnam,41,15,Chuyện Đôi Ta (feat. Muộii),Emcee L (Da LAB); Da LAB; Muộii (Starry Night),4bPYvyUn1mWwUwIW57oST2; 6zUWZmyi5MLOEynQ5wCI5f; 1Tdy7LZnrufTyuEbgDi1D8,4CUvVaAYuXtvYURLFz7EIL,https://i.scdn.co/image/ab67616d00001e02a400211178f6d590d875f2da
2026-03-14,vn,Vietnam,42,17,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,2LX2SKJhvZjyH4Z7XMptjd,1hPbWyZnUPaeAWbOSKwkXJ,https://i.scdn.co/image/ab67616d00001e02b6dfaf73fca0fe1ca7461d80
2026-03-14,vn,Vietnam,43,1,Dạo Này,Obito,0ZbgKh0FgPYeFP38nVaEGp,4MCP9l0QB9YN2LCkIy8mz4,https://i.scdn.co/image/ab67616d00001e025ec4c60ff0fc01236d2653b0
2026-03-14,vn,Vietnam,44,5,vết thương,Fishy,7kSmS2G15QIw8rllwGex9r,6mKMGpkgP2cH5gmqILWe7b,https://i.scdn.co/image/ab67616d00001e02cb2a3066584a339e09508520
2026-03-14,vn,Vietnam,45,17,Đã Lỡ Yêu Em Nhiều,JustaTee,3rjcQ5VIWCN4q7UFetzdeO,3J3nv18iIrOhca1ZWNeuyW,https://i.scdn.co/image/ab67616d00001e02636bd3e9f31e1ea1e7bb389e
2026-03-14,vn,Vietnam,46,7,Vì Anh Đâu Có Biết,Madihu; Vũ.,1OIYKbmhG0RxPXvVPNj3NN; 57g2v7gJZepcwsuwssIfZs,6VXVYATpQXEIoZ97NnWCmn,https://i.scdn.co/image/ab67616d00001e022461003df8139247949c8a9d
2026-03-14,vn,Vietnam,47,10,Không Yêu Em Thì Yêu Ai?,Vũ.; Low G,57g2v7gJZepcwsuwssIfZs; 6TITnFVRcl0AcZ4syE7Toe,0e6fZkLArSmDIHnZcIua7t,https://i.scdn.co/image/ab67616d00001e026f76636916ae7d5d930b1656
2026-03-14,vn,Vietnam,48,32,Thức Giấc,Da LAB,6zUWZmyi5MLOEynQ5wCI5f,1MiJk3dXC5jzhvLFP0dUM7,https://i.scdn.co/image/ab67616d00001e02fea8333dc89ceb644766ab5b
2026-03-14,vn,Vietnam,49,20,"ex's hate me, Pt.2",AMEE,2aQnC3DbZB9GbauvhAw7ve,5tdz7T4hTxA1ipJMBe24uX,https://i.scdn.co/image/ab67616d00001e02819219f4ea0ad1e11cb78411
2026-03-14,vn,Vietnam,50,1,Hẹn Gặp Em Dưới Ánh Trăng,MANBO; HIEUTHUHAI; HURRYKNG,2rKtPYcwYmevNcaqzJOwvf; 5HZtdKfC4xU0wvhEyYDWiY; 5ulyphh5uJrH4Gb1JpSMkV,0s7RyyUlQfd8mnnboHe18n,https://i.scdn.co/image/ab67616d00001e0203828121665d8419f71f6499
2026-03-14,vn,Vietnam,51,15,Nếu Những Tiếc Nuối,Vũ.,57g2v7gJZepcwsuwssIfZs,2dPJtlvoa3GDowCh035M8P,https://i.scdn.co/image/ab67616d00001e026f76636916ae7d5d930b1656
2026-03-14,vn,Vietnam,52,1,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB); Da LAB; Badbies,4bPYvyUn1mWwUwIW57oST2; 6zUWZmyi5MLOEynQ5wCI5f; 2ZjO6APYelcHcLd2pWMx8x,5BTzf3doGTigDIYUFtbkI9,https://i.scdn.co/image/ab67616d00001e02d6ebd978c7c460eaf3f75f85
2026-03-14,vn,Vietnam,53,10,CHỜ ANH VỀ,"ANH TRAI ""SAY HI""; B Ray; AMEE",4wZ6awunqaaVLl5j0WpDFu; 1WvNgEoB66jmHodcj15Zi9; 2aQnC3DbZB9GbauvhAw7ve,7dlgEjrK3lHbP786dshKDV,https://i.scdn.co/image/ab67616d00001e02d007ad7672148e02d222d1b3
2026-03-14,vn,Vietnam,54,10,Thằng Điên,JustaTee; Phương Ly,3rjcQ5VIWCN4q7UFetzdeO; 5Kh0ta0UY4uJ4g2CIdq9V9,27Z9T0mSWHYWSj9SNOGvyt,https://i.scdn.co/image/ab67616d00001e0202dc41ad81138aa3c53d2b98
2026-03-14,vn,Vietnam,55,8,Bạn Đời,Karik; GDucky,2Bwp23pD4UVsSkchHDZw4F; 3T3DOlgOEkr243zdzFCrXW,0fGJiHH6xSUJU1MAVjxq5m,https://i.scdn.co/image/ab67616d00001e02b37fa6ada1fe1a79194db5a0
2026-03-14,vn,Vietnam,56,4,Vùng An Toàn,B Ray; V#,1WvNgEoB66jmHodcj15Zi9; 3XevJv2rTKu5WYtD0LW6om,6Zoi4ue74UdUeYmHXItXnf,https://i.scdn.co/image/ab67616d00001e024e1566cecfa3c836f48f80f6
2026-03-14,vn,Vietnam,57,18,nhắn nhủ,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,2uZmeuNAxSm7XfVIwLkhCx,https://i.scdn.co/image/ab67616d00001e0284942e474336017c5bd1f90e
2026-03-14,vn,Vietnam,58,2,vaicaunoicokhiennguoithaydoi,GREY D; tlinh,6d0dLenjy5CnR5ZMn2agiV; 3diftVOq7aEIebXKkC34oR,25h0TqC9H3BcMA7KjK5nHK,https://i.scdn.co/image/ab67616d00001e0294df376aa7f0890380ea4688
2026-03-14,vn,Vietnam,59,19,Hư không,Kha,6tWaQSIL7reD85PKStNk28,3A9A7mfVDVm3rrS9SMGhg5,https://i.scdn.co/image/ab67616d00001e02854f9dc6ca88195136270b7c
2026-03-14,vn,Vietnam,60,32,Giờ Thì,buitruonglinh,7Cp2hGcriAaDUAWpXnSEwm,7mblTCdc14ylJ1JW71MODb,https://i.scdn.co/image/ab67616d00001e02fe0cbef064f18008462d29ef
2026-03-14,vn,Vietnam,61,–,Nói Dối,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,3ET3xHCLMGd57u06A9RjJ0,https://i.scdn.co/image/ab67616d00001e026839560afdf58d075d3229bb
2026-03-14,vn,Vietnam,62,9,nếu lúc đó,tlinh; 2Pillz,3diftVOq7aEIebXKkC34oR; 0XtC2d9ZVigYA7iMy5YkW0,5ouxRyInSdRBQubu3KTd97,https://i.scdn.co/image/ab67616d00001e02484c56addba0e4dad8be48c9
2026-03-14,vn,Vietnam,63,5,hello em có khỏe không,Dfoxie37; myhoa; Tuann,4zg9WrDAFl1dGh2eSWLnOG; 2zosA3SHMUhpmKTmsfTANv; 0gyjtTN7dfUe59UT0a0fKR,25NLn8W1JxuVrXQTVrDA4c,https://i.scdn.co/image/ab67616d00001e029c066fabb8afc9943e042b77
2026-03-14,vn,Vietnam,64,44,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,3P3rcI48wwVEgxF5vPM6pG,https://i.scdn.co/image/ab67616d00001e02794744c57c9f35db88249842
2026-03-14,vn,Vietnam,65,2,10 Ngàn Năm,PC,3HD3V1nGFPwepBO7064Ij0,2pm7K14nHj2fLrpU8j9bit,https://i.scdn.co/image/ab67616d00001e0273af43a330332f0ad89d160b
2026-03-14,vn,Vietnam,66,1,Anh Đã Quen Với Cô Đơn,SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,39KWnPNEvbXt423CzjvBfA,https://i.scdn.co/image/ab67616d00001e022922307c16bb852a0849bea0
2026-03-14,vn,Vietnam,67,3,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,23Gbd21nBxC1kCtcG2Cd0C,6GPcbZOX4h9MWert6xWpYw,https://i.scdn.co/image/ab67616d00001e02a849807eefddbac39873a784
2026-03-14,vn,Vietnam,68,22,1000 Ánh Mắt,Shiki; Obito,3hRnvEdu1iPyB6EzMBbuZq; 0ZbgKh0FgPYeFP38nVaEGp,5XfGQZA0ioQAWUjlyJRcHc,https://i.scdn.co/image/ab67616d00001e023d8f5ef4ca6a5d6a22af538a
2026-03-14,vn,Vietnam,69,24,Anh Tên Là,Anh Bằng; 24k.Right; Nhi$m; Ann Nguyễn,4GBykvsDgQheUyYel2RHZN; 0hUr8xEtATxbq2OTiJFAP0; 7jULSagYE6tHmQM8lxyBIH; 3zGXV6fAhn7uW8LtVtrXpM,1MQoZHbCAoL24LRCqLMnS9,https://i.scdn.co/image/ab67616d00001e0276468d44b61f3b0afa74402d
2026-03-14,vn,Vietnam,70,23,Chất Gây Hại,Quang Hùng MasterD; Low G; Hino,0slOzRzTQb1RBBVJbvRITP; 6TITnFVRcl0AcZ4syE7Toe; 46eYlws2VfnJJsyPk4cP7o,1i5SZL7Ngz0sYFaKmwieyw,https://i.scdn.co/image/ab67616d00001e0248cadfa28b4233ce0550d9bc
2026-03-14,vn,Vietnam,71,37,Tình Mình Lạ Kì,Lil Zpoet,0T8DkuhhFhdWAMN0bdeLL7,3VkV6L37ub0rtuYQoawAqz,https://i.scdn.co/image/ab67616d00001e02921051f4f50a3d20946afb16
2026-03-14,vn,Vietnam,72,9,Nghe Như Tình Yêu,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,1J12HjUuXfJnaUdubTEzSR,https://i.scdn.co/image/ab67616d00001e02ff825e8af61dad96490e8192
2026-03-14,vn,Vietnam,73,31,24H,Lyly; Magazine,4POahBr8YCPNKGErIiofyx; 6sMgWEav2BrXWMRmP56oRS,4UC3NBjtqbYcqPqRq1s57D,https://i.scdn.co/image/ab67616d00001e02fa10ce68802568a9f53ecb8a
2026-03-14,vn,Vietnam,74,16,Ngàn Năm Ánh Sáng,Đặng Vĩnh Thịnh; BMZ; Nguyễn Trung Đức,5HoKHEC3OTaMgMDnCqc00B; 3euFcFd5Dc7JAz6t7oKg7m; 0AOAMHZgHaxM71om8IDGsv,4nyoalDFgUaZOzIKqj3aS5,https://i.scdn.co/image/ab67616d00001e023208189a3af9c86777447120
2026-03-14,vn,Vietnam,75,19,id 072019,W/N,6NF9Oa4ThQWCj6mogFSrVD,1o6cYDMHvKOfizi4d9Lqxr,https://i.scdn.co/image/ab67616d00001e02dc031e2429585e32b4ccb69b
2026-03-14,vn,Vietnam,76,22,một bài hát không vui mấy - Extended Version,T.R.I; Dangrangto; DONAL,2rVYwIYNEsMxtt8j5yemHb; 5xY6E5PMZNtz9jDvxTRiGI; 3rSAej8VUifF02zpsGjsRZ,36fgG6NiEuQXznNgf5y2Ck,https://i.scdn.co/image/ab67616d00001e02be28c7163d45474004d49b9d
2026-03-14,vn,Vietnam,77,120,Tâm sự,Solmee; Dyteller; hoangkiet,16rOLENHUY7Y0BOSFIuHj9; 4fIpKRkFloYWihK3672gOl; 7eYaFuaghPKCLJPbAd26u0,1Ipu7wzbc2qM7muqszyiZD,https://i.scdn.co/image/ab67616d00001e02576fdccd215bb23a88be8326
2026-03-14,vn,Vietnam,78,21,tình yêu chậm trễ,MONSTAR; GREY D; NICKY; VƯƠNG BÌNH,2CLdtsyD2NsTOBBOVr7fi8; 6d0dLenjy5CnR5ZMn2agiV; 006RBJU7ScwRg9eouP4kJw; 351mBX7BjjI2plbfozIzqb,6jcLKVmEKAQIXIVHJZ8vzS,https://i.scdn.co/image/ab67616d00001e029f62ee847bc8904b5c2d2343
2026-03-14,vn,Vietnam,79,6,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,31VNCmwspR7nVJ6kruUuJt,https://i.scdn.co/image/ab67616d00001e02a1bc26cdd8eecd89da3adc39
2026-03-14,vn,Vietnam,80,2,Tràn Bộ Nhớ,Dương Domic,4KPyQxL1zqEiBcTwW6c9HE,0669gFIK8dYK9GGQ0K0QNF,https://i.scdn.co/image/ab67616d00001e02f2e33afbb2d8b486c1c98aa3
2026-03-14,vn,Vietnam,81,36,Đường Tôi Chở Em Về,buitruonglinh,7Cp2hGcriAaDUAWpXnSEwm,27F22WcGDyl4Z2KylVJkXL,https://i.scdn.co/image/ab67616d00001e0222029966c28f9d19ab54143c
2026-03-14,vn,Vietnam,82,13,Lạ Lùng,Vũ.,57g2v7gJZepcwsuwssIfZs,5Bti0azlFhMattVY76qFr9,https://i.scdn.co/image/ab67616d00001e024d2f9d43a77e3e72070bb27a
2026-03-14,vn,Vietnam,83,27,Sài Gòn Hôm Nay Mưa,JSOL; Hoàng Duyên,6EybZ5zwPNEtEngfrEMevN; 3LbBKYlyMaATS8IIe7HJ0d,1xoadYaxtOp9gHDwgmPDuz,https://i.scdn.co/image/ab67616d00001e025436229d006af6580dfee6bc
2026-03-14,vn,Vietnam,84,18,Đánh Đổi,Obito; Shiki; RPT MCK,0ZbgKh0FgPYeFP38nVaEGp; 3hRnvEdu1iPyB6EzMBbuZq; 1zSv9qZANOWB4HRE8sxeTL,1UQNU5O9VttUgO16pxUnjw,https://i.scdn.co/image/ab67616d00001e0292824dc99ef88e1bd6d79904
2026-03-14,vn,Vietnam,85,35,NOLOVENOLIFE,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,6D94p9ASguBcYlDC0o56vx,https://i.scdn.co/image/ab67616d00001e02c006b0181a3846c1c63e178f
2026-03-14,vn,Vietnam,86,9,Nếu Biết Đó Là Lần Cuối,Đức Trường; BMZ,4R2engiAed6QeIV63PDAz0; 3euFcFd5Dc7JAz6t7oKg7m,2w7jOvl0kpplNxisgfnCdT,https://i.scdn.co/image/ab67616d00001e02b667917dd1a458f91d15b146
2026-03-14,vn,Vietnam,87,28,Những Lời Hứa Bỏ Quên,Vũ.; Dear Jane,57g2v7gJZepcwsuwssIfZs; 6V1SwiosQqf5XvmoTMCGa9,1LJyhnPdYGRLerwJd8CmL1,https://i.scdn.co/image/ab67616d00001e026f76636916ae7d5d930b1656
2026-03-14,vn,Vietnam,88,28,Hà Nội,Obito; Shiki; VSTRA,0ZbgKh0FgPYeFP38nVaEGp; 3hRnvEdu1iPyB6EzMBbuZq; 2aMo0CYbTieTisS0BlWc59,5PGh9MyKry8slG5AfvD1eD,https://i.scdn.co/image/ab67616d00001e0292824dc99ef88e1bd6d79904
2026-03-14,vn,Vietnam,89,5,Em Đừng Khóc,Chillies,2xvW7dgL1640K8exTcRMS4,0JKEP4dB1riE6l7Kq5kJm1,https://i.scdn.co/image/ab67616d00001e02e8a6054b92e9c63bbf5ff205
2026-03-14,vn,Vietnam,90,2,PHÓNG ZÌN ZÌN,tlinh; Low G,3diftVOq7aEIebXKkC34oR; 6TITnFVRcl0AcZ4syE7Toe,3COYA2vgfcUhDyRlVpZy5p,https://i.scdn.co/image/ab67616d00001e02d7d3c1abbc451131fa7523e8
2026-03-14,vn,Vietnam,91,4,Tháng Năm,SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,0SmQ0UWeiHKQtxUej4Rem6,https://i.scdn.co/image/ab67616d00001e0287804726f6db818095a40a86
2026-03-14,vn,Vietnam,92,4,Em Còn Nhớ Anh Không - Remastered,Hoàng Tôn; Koo,6xRZoWlE9twEkMC5NW4Z9f; 19JOXyTbKnSp1QxnKEeXtq,7q1qYSyRkGT4ZaCc2ZQihP,https://i.scdn.co/image/ab67616d00001e020f51ab4082005cad23ea985f
2026-03-14,vn,Vietnam,93,20,Suýt Nữa Thì...,Andiez,0tBmmwc8j8zbJxISwdsvjA,1GJ3suxtUVaguVQRemw6Zp,https://i.scdn.co/image/ab67616d00001e02199311128379e6c0c4d86466
2026-03-14,vn,Vietnam,94,18,Love is,Dangrangto,5xY6E5PMZNtz9jDvxTRiGI,226ljdOTLM2clGpm4mZvAm,https://i.scdn.co/image/ab67616d00001e026ffd808cd4a0e3347ba6131e
2026-03-14,vn,Vietnam,95,23,Thanh Tân,VƯƠNG BÌNH,351mBX7BjjI2plbfozIzqb,2eVsKrWqJhTAVItaTRashw,https://i.scdn.co/image/ab67616d00001e026bdb084b44790e92eb775987
2026-03-14,vn,Vietnam,96,13,Thu Đợi,Wren Evans; itsnk,5M3ffmRiOX9Q8Y4jNeR5wu; 0hy8mfXxfD8kQ6MRQkDVrn,65st6HfPZyxq1RNTvqSIos,https://i.scdn.co/image/ab67616d00001e02bbbeacf07777727cc381797b
2026-03-14,vn,Vietnam,97,–,50 Năm Về Sau,F47 Cover; meChill; Đặng Thanh Tuyền,7HkfYjmBgiWf14YX4ww5RV; 4zT9icJK3hOOQ7agGPbICH; 3aRJMXmbg9yyrEoRFYx397,2rjjvcCCHF1CdnwptaXyF8,https://i.scdn.co/image/ab67616d00001e0254473eca7a5b7a2233d7ed68
